Sector Desc,Group Desc,Commodity Desc,Unit Desc,Domain Desc,Domaincat Desc,Short Desc,Long Desc,Agg Level Desc,State Name,Year,Published Estimate,State Ansi
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,MONTANA,2015,"48,918,000",30
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,MONTANA,2016,"53,187,000",30
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,MONTANA,2019,"65,467,000",30
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEBRASKA,2011,(D),31
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEBRASKA,2014,"75,907,000",31
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEBRASKA,2015,"72,020,000",31
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEBRASKA,2016,"95,971,000",31
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEBRASKA,2019,"184,634,000",31
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEVADA,2011,"2,034,811",32
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEVADA,2014,(D),32
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEVADA,2015,"18,756,000",32
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEVADA,2016,"29,091,000",32
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEVADA,2019,"66,803,000",32
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEW HAMPSHIRE,2011,"16,826,944",33
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEW HAMPSHIRE,2014,"20,735,000",33
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEW HAMPSHIRE,2015,"18,745,000",33
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEW HAMPSHIRE,2016,"9,050,000",33
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEW HAMPSHIRE,2019,"11,274,000",33
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEW JERSEY,2011,"6,375,195",34
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEW JERSEY,2014,"7,633,000",34
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEW JERSEY,2015,"11,274,000",34
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEW JERSEY,2016,"8,831,000",34
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEW JERSEY,2019,"26,246,000",34
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEW MEXICO,2011,"22,185,746",35
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEW MEXICO,2014,"21,834,000",35
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEW MEXICO,2015,"32,143,000",35
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEW MEXICO,2016,"44,979,000",35
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEW MEXICO,2019,"70,772,000",35
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEW YORK,2011,"106,773,768",36
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEW YORK,2014,"163,863,000",36
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEW YORK,2015,"220,850,000",36
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEW YORK,2016,"215,859,000",36
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NEW YORK,2019,"298,420,000",36
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NORTH CAROLINA,2011,"24,141,576",37
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NORTH CAROLINA,2014,"66,689,000",37
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NORTH CAROLINA,2015,"82,427,000",37
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NORTH CAROLINA,2016,"144,917,000",37
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NORTH CAROLINA,2019,"369,768,000",37
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NORTH DAKOTA,2011,"21,297,385",38
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NORTH DAKOTA,2014,"27,279,000",38
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NORTH DAKOTA,2015,"21,324,000",38
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NORTH DAKOTA,2016,"22,741,000",38
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,NORTH DAKOTA,2019,"26,598,000",38
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,OHIO,2011,"56,310,433",39
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,OHIO,2014,"88,730,000",39
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,OHIO,2015,"77,014,000",39
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,OHIO,2016,"101,242,000",39
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,OHIO,2019,"116,999,000",39
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,OKLAHOMA,2011,"1,338,452",40
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,OKLAHOMA,2014,(D),40
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,OKLAHOMA,2015,"2,073,000",40
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,OKLAHOMA,2016,"4,608,000",40
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,OKLAHOMA,2019,"10,152,000",40
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,OREGON,2011,"233,451,730",41
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,OREGON,2014,"236,865,000",41
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,OREGON,2015,"269,462,000",41
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,OREGON,2016,"350,896,000",41
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,OREGON,2019,"454,406,000",41
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,PENNSYLVANIA,2011,"123,151,742",42
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,PENNSYLVANIA,2014,"313,396,000",42
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,PENNSYLVANIA,2015,"331,503,000",42
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,PENNSYLVANIA,2016,"659,629,000",42
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,PENNSYLVANIA,2019,"741,764,000",42
